"id","relevance","Usage"
224780,-1,"Ignored"
224781,-1,"Ignored"
224782,-1,"Ignored"
224783,-1,"Ignored"
224784,-1,"Ignored"
224785,-1,"Ignored"
224786,-1,"Ignored"
224787,-1,"Ignored"
224788,-1,"Ignored"
224789,-1,"Ignored"
224790,-1,"Ignored"
224791,-1,"Ignored"
224792,-1,"Ignored"
224793,-1,"Ignored"
224794,-1,"Ignored"
224795,-1,"Ignored"
224796,-1,"Ignored"
224797,-1,"Ignored"
224798,-1,"Ignored"
224799,-1,"Ignored"
224800,-1,"Ignored"
224801,-1,"Ignored"
224802,-1,"Ignored"
224803,-1,"Ignored"
224804,-1,"Ignored"
224805,-1,"Ignored"
224806,-1,"Ignored"
224807,-1,"Ignored"
224808,-1,"Ignored"
224809,-1,"Ignored"
224810,-1,"Ignored"
224811,-1,"Ignored"
224812,-1,"Ignored"
224813,-1,"Ignored"
224814,-1,"Ignored"
224815,-1,"Ignored"
224816,-1,"Ignored"
224817,-1,"Ignored"
224818,-1,"Ignored"
224819,-1,"Ignored"
224820,-1,"Ignored"
224821,-1,"Ignored"
224822,-1,"Ignored"
224823,-1,"Ignored"
224824,-1,"Ignored"
224825,-1,"Ignored"
224826,-1,"Ignored"
224827,-1,"Ignored"
224828,-1,"Ignored"
224829,-1,"Ignored"
224830,-1,"Ignored"
224831,-1,"Ignored"
224832,-1,"Ignored"
224833,-1,"Ignored"
224834,-1,"Ignored"
224835,-1,"Ignored"
224836,-1,"Ignored"
224837,-1,"Ignored"
224838,-1,"Ignored"
224839,-1,"Ignored"
224840,-1,"Ignored"
224841,-1,"Ignored"
224842,-1,"Ignored"
224843,-1,"Ignored"
224844,-1,"Ignored"
224845,-1,"Ignored"
224846,-1,"Ignored"
224847,-1,"Ignored"
224848,-1,"Ignored"
224849,-1,"Ignored"
224850,-1,"Ignored"
224851,-1,"Ignored"
224852,-1,"Ignored"
224853,-1,"Ignored"
224854,-1,"Ignored"
224855,-1,"Ignored"
224856,-1,"Ignored"
224857,-1,"Ignored"
224858,-1,"Ignored"
224859,-1,"Ignored"
224860,-1,"Ignored"
224861,-1,"Ignored"
224862,-1,"Ignored"
224863,-1,"Ignored"
224864,-1,"Ignored"
224865,-1,"Ignored"
224866,-1,"Ignored"
224867,-1,"Ignored"
224868,-1,"Ignored"
224869,-1,"Ignored"
224870,-1,"Ignored"
224871,-1,"Ignored"
224872,-1,"Ignored"
224873,-1,"Ignored"
224874,-1,"Ignored"
224875,-1,"Ignored"
224876,-1,"Ignored"
224877,-1,"Ignored"
224878,-1,"Ignored"
224879,-1,"Ignored"
224880,-1,"Ignored"
224881,-1,"Ignored"
224882,-1,"Ignored"
224883,-1,"Ignored"
224884,-1,"Ignored"
224885,-1,"Ignored"
224886,-1,"Ignored"
224887,-1,"Ignored"
224888,-1,"Ignored"
224889,-1,"Ignored"
224890,-1,"Ignored"
224891,-1,"Ignored"
224892,-1,"Ignored"
224893,-1,"Ignored"
224894,-1,"Ignored"
224895,-1,"Ignored"
224896,-1,"Ignored"
224897,-1,"Ignored"
224898,-1,"Ignored"
224899,-1,"Ignored"
224900,-1,"Ignored"
224901,-1,"Ignored"
224902,-1,"Ignored"
224903,-1,"Ignored"
224904,-1,"Ignored"
224905,-1,"Ignored"
224906,-1,"Ignored"
224907,-1,"Ignored"
224908,-1,"Ignored"
224909,-1,"Ignored"
224910,-1,"Ignored"
224911,-1,"Ignored"
224912,-1,"Ignored"
224913,-1,"Ignored"
224914,-1,"Ignored"
224915,-1,"Ignored"
224916,-1,"Ignored"
224917,-1,"Ignored"
224918,-1,"Ignored"
224919,-1,"Ignored"
224920,-1,"Ignored"
224921,-1,"Ignored"
224922,-1,"Ignored"
224923,-1,"Ignored"
224924,-1,"Ignored"
224925,-1,"Ignored"
224926,-1,"Ignored"
224927,-1,"Ignored"
224928,-1,"Ignored"
224929,-1,"Ignored"
224930,-1,"Ignored"
224931,-1,"Ignored"
224932,-1,"Ignored"
224933,-1,"Ignored"
224934,-1,"Ignored"
224935,-1,"Ignored"
224936,-1,"Ignored"
224937,-1,"Ignored"
224938,-1,"Ignored"
224939,-1,"Ignored"
224940,-1,"Ignored"
224941,-1,"Ignored"
224942,-1,"Ignored"
224943,-1,"Ignored"
224944,-1,"Ignored"
224945,-1,"Ignored"
224946,-1,"Ignored"
224947,-1,"Ignored"
224948,-1,"Ignored"
224949,-1,"Ignored"
224950,-1,"Ignored"
224951,-1,"Ignored"
224952,-1,"Ignored"
224953,-1,"Ignored"
224954,-1,"Ignored"
224955,-1,"Ignored"
224956,-1,"Ignored"
224957,-1,"Ignored"
224958,-1,"Ignored"
224959,-1,"Ignored"
224960,-1,"Ignored"
224961,-1,"Ignored"
224962,-1,"Ignored"
224963,-1,"Ignored"
224964,-1,"Ignored"
224965,-1,"Ignored"
224966,-1,"Ignored"
224967,-1,"Ignored"
224968,-1,"Ignored"
224969,-1,"Ignored"
224970,-1,"Ignored"
224971,-1,"Ignored"
224972,-1,"Ignored"
224973,-1,"Ignored"
224974,-1,"Ignored"
224975,-1,"Ignored"
224976,-1,"Ignored"
224977,-1,"Ignored"
224978,-1,"Ignored"
224979,-1,"Ignored"
224980,-1,"Ignored"
224981,-1,"Ignored"
224982,-1,"Ignored"
224983,-1,"Ignored"
224984,-1,"Ignored"
224985,-1,"Ignored"
224986,-1,"Ignored"
224987,-1,"Ignored"
224988,-1,"Ignored"
224989,-1,"Ignored"
224990,-1,"Ignored"
224991,-1,"Ignored"
224992,-1,"Ignored"
224993,-1,"Ignored"
224994,-1,"Ignored"
224995,-1,"Ignored"
224996,-1,"Ignored"
224997,-1,"Ignored"
224998,-1,"Ignored"
224999,-1,"Ignored"
225000,-1,"Ignored"
225001,-1,"Ignored"
225002,-1,"Ignored"
225003,-1,"Ignored"
225004,-1,"Ignored"
225005,-1,"Ignored"
225006,-1,"Ignored"
225007,-1,"Ignored"
225008,-1,"Ignored"
225009,-1,"Ignored"
225010,-1,"Ignored"
225011,-1,"Ignored"
225012,-1,"Ignored"
225013,-1,"Ignored"
225014,-1,"Ignored"
225015,-1,"Ignored"
225016,-1,"Ignored"
225017,-1,"Ignored"
225018,-1,"Ignored"
225019,-1,"Ignored"
225020,-1,"Ignored"
225021,-1,"Ignored"
225022,-1,"Ignored"
225023,-1,"Ignored"
225024,-1,"Ignored"
225025,-1,"Ignored"
225026,-1,"Ignored"
225027,-1,"Ignored"
225028,-1,"Ignored"
225029,-1,"Ignored"
225030,-1,"Ignored"
225031,-1,"Ignored"
225032,-1,"Ignored"
225033,-1,"Ignored"
225034,-1,"Ignored"
225035,-1,"Ignored"
225036,-1,"Ignored"
225037,-1,"Ignored"
225038,-1,"Ignored"
225039,-1,"Ignored"
225040,-1,"Ignored"
225041,-1,"Ignored"
225042,-1,"Ignored"
225043,-1,"Ignored"
225044,-1,"Ignored"
225045,-1,"Ignored"
225046,-1,"Ignored"
225047,-1,"Ignored"
225048,-1,"Ignored"
225049,-1,"Ignored"
225050,-1,"Ignored"
225051,-1,"Ignored"
225052,-1,"Ignored"
225053,-1,"Ignored"
225054,-1,"Ignored"
225055,-1,"Ignored"
225056,-1,"Ignored"
225057,-1,"Ignored"
225058,-1,"Ignored"
225059,-1,"Ignored"
225060,-1,"Ignored"
225061,-1,"Ignored"
225062,-1,"Ignored"
225063,-1,"Ignored"
225064,-1,"Ignored"
225065,-1,"Ignored"
225066,-1,"Ignored"
225067,-1,"Ignored"
225068,-1,"Ignored"
225069,-1,"Ignored"
225070,-1,"Ignored"
225071,-1,"Ignored"
225072,-1,"Ignored"
225073,-1,"Ignored"
225074,-1,"Ignored"
225075,-1,"Ignored"
225076,-1,"Ignored"
225077,-1,"Ignored"
225078,-1,"Ignored"
225079,-1,"Ignored"
225080,-1,"Ignored"
225081,-1,"Ignored"
225082,-1,"Ignored"
225083,-1,"Ignored"
225084,-1,"Ignored"
225085,-1,"Ignored"
225086,-1,"Ignored"
225087,-1,"Ignored"
225088,-1,"Ignored"
225089,-1,"Ignored"
225090,-1,"Ignored"
225091,-1,"Ignored"
225092,-1,"Ignored"
225093,-1,"Ignored"
225094,-1,"Ignored"
225095,-1,"Ignored"
225096,-1,"Ignored"
225097,-1,"Ignored"
225098,-1,"Ignored"
225099,-1,"Ignored"
225100,-1,"Ignored"
225101,-1,"Ignored"
225102,-1,"Ignored"
225103,-1,"Ignored"
225104,-1,"Ignored"
225105,-1,"Ignored"
225106,-1,"Ignored"
225107,-1,"Ignored"
225108,-1,"Ignored"
225109,-1,"Ignored"
225110,-1,"Ignored"
225111,-1,"Ignored"
225112,-1,"Ignored"
225113,-1,"Ignored"
225114,-1,"Ignored"
225115,-1,"Ignored"
225116,-1,"Ignored"
225117,-1,"Ignored"
225118,-1,"Ignored"
225119,-1,"Ignored"
225120,-1,"Ignored"
225121,-1,"Ignored"
225122,-1,"Ignored"
225123,-1,"Ignored"
225124,-1,"Ignored"
225125,-1,"Ignored"
225126,-1,"Ignored"
225127,-1,"Ignored"
225128,-1,"Ignored"
225129,-1,"Ignored"
225130,-1,"Ignored"
225131,-1,"Ignored"
225132,-1,"Ignored"
225133,-1,"Ignored"
225134,-1,"Ignored"
225135,-1,"Ignored"
225136,-1,"Ignored"
225137,-1,"Ignored"
225138,-1,"Ignored"
225139,-1,"Ignored"
225140,-1,"Ignored"
225141,-1,"Ignored"
225142,-1,"Ignored"
225143,-1,"Ignored"
225144,-1,"Ignored"
225145,-1,"Ignored"
225146,-1,"Ignored"
225147,-1,"Ignored"
225148,-1,"Ignored"
225149,-1,"Ignored"
225150,-1,"Ignored"
225151,-1,"Ignored"
225152,-1,"Ignored"
225153,-1,"Ignored"
225154,-1,"Ignored"
225155,-1,"Ignored"
225156,-1,"Ignored"
225157,-1,"Ignored"
225158,-1,"Ignored"
225159,-1,"Ignored"
225160,-1,"Ignored"
225161,-1,"Ignored"
225162,-1,"Ignored"
225163,-1,"Ignored"
225164,-1,"Ignored"
225165,-1,"Ignored"
225166,-1,"Ignored"
225167,-1,"Ignored"
225168,-1,"Ignored"
225169,-1,"Ignored"
225170,-1,"Ignored"
225171,-1,"Ignored"
225172,-1,"Ignored"
225173,-1,"Ignored"
225174,-1,"Ignored"
225175,-1,"Ignored"
225176,-1,"Ignored"
225177,-1,"Ignored"
225178,-1,"Ignored"
225179,-1,"Ignored"
225180,-1,"Ignored"
225181,-1,"Ignored"
225182,-1,"Ignored"
225183,-1,"Ignored"
225184,-1,"Ignored"
225185,-1,"Ignored"
225186,-1,"Ignored"
225187,-1,"Ignored"
225188,-1,"Ignored"
225189,-1,"Ignored"
225190,-1,"Ignored"
225191,-1,"Ignored"
225192,-1,"Ignored"
225193,-1,"Ignored"
225194,-1,"Ignored"
225195,-1,"Ignored"
225196,-1,"Ignored"
225197,-1,"Ignored"
225198,-1,"Ignored"
225199,-1,"Ignored"
225200,-1,"Ignored"
225201,-1,"Ignored"
225202,-1,"Ignored"
225203,-1,"Ignored"
225204,-1,"Ignored"
225205,-1,"Ignored"
225206,-1,"Ignored"
225207,-1,"Ignored"
225208,-1,"Ignored"
225209,-1,"Ignored"
225210,-1,"Ignored"
225211,-1,"Ignored"
225212,-1,"Ignored"
225213,-1,"Ignored"
225214,-1,"Ignored"
225215,-1,"Ignored"
225216,-1,"Ignored"
225217,-1,"Ignored"
225218,-1,"Ignored"
225219,-1,"Ignored"
225220,-1,"Ignored"
225221,-1,"Ignored"
225222,-1,"Ignored"
225223,-1,"Ignored"
225224,-1,"Ignored"
225225,-1,"Ignored"
225226,-1,"Ignored"
225227,-1,"Ignored"
225228,-1,"Ignored"
225229,-1,"Ignored"
225230,-1,"Ignored"
225231,-1,"Ignored"
225232,-1,"Ignored"
225233,-1,"Ignored"
225234,-1,"Ignored"
225235,-1,"Ignored"
225236,-1,"Ignored"
225237,-1,"Ignored"
225238,-1,"Ignored"
225239,-1,"Ignored"
225240,-1,"Ignored"
225241,-1,"Ignored"
225242,-1,"Ignored"
225243,-1,"Ignored"
225244,-1,"Ignored"
225245,-1,"Ignored"
225246,-1,"Ignored"
225247,-1,"Ignored"
225248,-1,"Ignored"
225249,-1,"Ignored"
225250,-1,"Ignored"
225251,-1,"Ignored"
225252,-1,"Ignored"
225253,-1,"Ignored"
225254,-1,"Ignored"
225255,-1,"Ignored"
225256,-1,"Ignored"
225257,-1,"Ignored"
225258,-1,"Ignored"
225259,-1,"Ignored"
225260,-1,"Ignored"
225261,-1,"Ignored"
225262,-1,"Ignored"
225263,-1,"Ignored"
225264,-1,"Ignored"
225265,-1,"Ignored"
225266,-1,"Ignored"
225267,-1,"Ignored"
225268,-1,"Ignored"
225269,-1,"Ignored"
225270,-1,"Ignored"
225271,-1,"Ignored"
225272,-1,"Ignored"
225273,-1,"Ignored"
225274,-1,"Ignored"
225275,-1,"Ignored"
225276,-1,"Ignored"
225277,-1,"Ignored"
225278,-1,"Ignored"
225279,-1,"Ignored"
225280,-1,"Ignored"
225281,-1,"Ignored"
225282,-1,"Ignored"
225283,-1,"Ignored"
225284,-1,"Ignored"
225285,-1,"Ignored"
225286,-1,"Ignored"
225287,-1,"Ignored"
225288,-1,"Ignored"
225289,-1,"Ignored"
225290,-1,"Ignored"
225291,-1,"Ignored"
225292,-1,"Ignored"
225293,-1,"Ignored"
225294,-1,"Ignored"
225295,-1,"Ignored"
225296,-1,"Ignored"
225297,-1,"Ignored"
225298,-1,"Ignored"
225299,-1,"Ignored"
225300,-1,"Ignored"
225301,-1,"Ignored"
225302,-1,"Ignored"
225303,-1,"Ignored"
225304,-1,"Ignored"
225305,-1,"Ignored"
225306,-1,"Ignored"
225307,-1,"Ignored"
225308,-1,"Ignored"
225309,-1,"Ignored"
225310,-1,"Ignored"
225311,-1,"Ignored"
225312,-1,"Ignored"
225313,-1,"Ignored"
225314,-1,"Ignored"
225315,-1,"Ignored"
225316,-1,"Ignored"
225317,-1,"Ignored"
225318,-1,"Ignored"
225319,-1,"Ignored"
225320,-1,"Ignored"
225321,-1,"Ignored"
225322,-1,"Ignored"
225323,-1,"Ignored"
225324,-1,"Ignored"
225325,-1,"Ignored"
225326,-1,"Ignored"
225327,-1,"Ignored"
225328,-1,"Ignored"
225329,-1,"Ignored"
225330,-1,"Ignored"
225331,-1,"Ignored"
225332,-1,"Ignored"
225333,-1,"Ignored"
225334,-1,"Ignored"
225335,-1,"Ignored"
225336,-1,"Ignored"
225337,-1,"Ignored"
225338,-1,"Ignored"
225339,-1,"Ignored"
225340,-1,"Ignored"
225341,-1,"Ignored"
225342,-1,"Ignored"
225343,-1,"Ignored"
225344,-1,"Ignored"
225345,-1,"Ignored"
225346,-1,"Ignored"
225347,-1,"Ignored"
225348,-1,"Ignored"
225349,-1,"Ignored"
225350,-1,"Ignored"
225351,-1,"Ignored"
225352,-1,"Ignored"
225353,-1,"Ignored"
225354,-1,"Ignored"
225355,-1,"Ignored"
225356,-1,"Ignored"
225357,-1,"Ignored"
225358,-1,"Ignored"
225359,-1,"Ignored"
225360,-1,"Ignored"
225361,-1,"Ignored"
225362,-1,"Ignored"
225363,-1,"Ignored"
225364,-1,"Ignored"
225365,-1,"Ignored"
225366,-1,"Ignored"
225367,-1,"Ignored"
225368,-1,"Ignored"
225369,-1,"Ignored"
225370,-1,"Ignored"
225371,-1,"Ignored"
225372,-1,"Ignored"
225373,-1,"Ignored"
225374,-1,"Ignored"
225375,-1,"Ignored"
225376,-1,"Ignored"
225377,-1,"Ignored"
225378,-1,"Ignored"
225379,-1,"Ignored"
225380,-1,"Ignored"
225381,-1,"Ignored"
225382,-1,"Ignored"
225383,-1,"Ignored"
225384,-1,"Ignored"
225385,-1,"Ignored"
225386,-1,"Ignored"
225387,-1,"Ignored"
225388,-1,"Ignored"
225389,-1,"Ignored"
225390,-1,"Ignored"
225391,-1,"Ignored"
225392,-1,"Ignored"
225393,-1,"Ignored"
225394,-1,"Ignored"
225395,-1,"Ignored"
225396,-1,"Ignored"
225397,-1,"Ignored"
225398,-1,"Ignored"
225399,-1,"Ignored"
225400,-1,"Ignored"
225401,-1,"Ignored"
225402,-1,"Ignored"
225403,-1,"Ignored"
225404,-1,"Ignored"
225405,-1,"Ignored"
225406,-1,"Ignored"
225407,-1,"Ignored"
225408,-1,"Ignored"
225409,-1,"Ignored"
225410,-1,"Ignored"
225411,-1,"Ignored"
225412,-1,"Ignored"
225413,-1,"Ignored"
225414,-1,"Ignored"
225415,-1,"Ignored"
225416,-1,"Ignored"
225417,-1,"Ignored"
225418,-1,"Ignored"
225419,-1,"Ignored"
225420,-1,"Ignored"
225421,-1,"Ignored"
225422,-1,"Ignored"
225423,-1,"Ignored"
225424,-1,"Ignored"
225425,-1,"Ignored"
225426,-1,"Ignored"
225427,-1,"Ignored"
225428,-1,"Ignored"
225429,-1,"Ignored"
225430,-1,"Ignored"
225431,-1,"Ignored"
225432,-1,"Ignored"
225433,-1,"Ignored"
225434,-1,"Ignored"
225435,-1,"Ignored"
225436,-1,"Ignored"
225437,-1,"Ignored"
225438,-1,"Ignored"
225439,-1,"Ignored"
225440,-1,"Ignored"
225441,-1,"Ignored"
225442,-1,"Ignored"
225443,-1,"Ignored"
225444,-1,"Ignored"
225445,-1,"Ignored"
225446,-1,"Ignored"
225447,-1,"Ignored"
225448,-1,"Ignored"
225449,-1,"Ignored"
225450,-1,"Ignored"
225451,-1,"Ignored"
225452,-1,"Ignored"
225453,-1,"Ignored"
225454,-1,"Ignored"
225455,-1,"Ignored"
225456,-1,"Ignored"
225457,-1,"Ignored"
225458,-1,"Ignored"
225459,-1,"Ignored"
225460,-1,"Ignored"
225461,-1,"Ignored"
225462,-1,"Ignored"
225463,-1,"Ignored"
225464,-1,"Ignored"
225465,-1,"Ignored"
225466,-1,"Ignored"
225467,-1,"Ignored"
225468,-1,"Ignored"
225469,-1,"Ignored"
225470,-1,"Ignored"
225471,-1,"Ignored"
225472,-1,"Ignored"
225473,-1,"Ignored"
225474,-1,"Ignored"
225475,-1,"Ignored"
225476,-1,"Ignored"
225477,-1,"Ignored"
225478,-1,"Ignored"
225479,-1,"Ignored"
225480,-1,"Ignored"
225481,-1,"Ignored"
225482,-1,"Ignored"
225483,-1,"Ignored"
225484,-1,"Ignored"
225485,-1,"Ignored"
225486,-1,"Ignored"
225487,-1,"Ignored"
225488,-1,"Ignored"
225489,-1,"Ignored"
225490,-1,"Ignored"
225491,-1,"Ignored"
225492,-1,"Ignored"
225493,-1,"Ignored"
225494,-1,"Ignored"
225495,-1,"Ignored"
225496,-1,"Ignored"
225497,-1,"Ignored"
225498,-1,"Ignored"
225499,-1,"Ignored"
225500,-1,"Ignored"
225501,-1,"Ignored"
225502,-1,"Ignored"
225503,-1,"Ignored"
225504,-1,"Ignored"
225505,-1,"Ignored"
225506,-1,"Ignored"
225507,-1,"Ignored"
225508,-1,"Ignored"
225509,-1,"Ignored"
225510,-1,"Ignored"
225511,-1,"Ignored"
225512,-1,"Ignored"
225513,-1,"Ignored"
225514,-1,"Ignored"
225515,-1,"Ignored"
225516,-1,"Ignored"
225517,-1,"Ignored"
225518,-1,"Ignored"
225519,-1,"Ignored"
225520,-1,"Ignored"
225521,-1,"Ignored"
225522,-1,"Ignored"
225523,-1,"Ignored"
225524,-1,"Ignored"
225525,-1,"Ignored"
225526,-1,"Ignored"
225527,-1,"Ignored"
225528,-1,"Ignored"
225529,-1,"Ignored"
225530,-1,"Ignored"
225531,-1,"Ignored"
225532,-1,"Ignored"
225533,-1,"Ignored"
225534,-1,"Ignored"
225535,-1,"Ignored"
225536,-1,"Ignored"
225537,-1,"Ignored"
225538,-1,"Ignored"
225539,-1,"Ignored"
225540,-1,"Ignored"
225541,-1,"Ignored"
225542,-1,"Ignored"
225543,-1,"Ignored"
225544,-1,"Ignored"
225545,-1,"Ignored"
225546,-1,"Ignored"
225547,-1,"Ignored"
225548,-1,"Ignored"
225549,-1,"Ignored"
225550,-1,"Ignored"
225551,-1,"Ignored"
225552,-1,"Ignored"
225553,-1,"Ignored"
225554,-1,"Ignored"
225555,-1,"Ignored"
225556,-1,"Ignored"
225557,-1,"Ignored"
225558,-1,"Ignored"
225559,-1,"Ignored"
225560,-1,"Ignored"
225561,-1,"Ignored"
225562,-1,"Ignored"
225563,-1,"Ignored"
225564,-1,"Ignored"
225565,-1,"Ignored"
225566,-1,"Ignored"
225567,-1,"Ignored"
225568,-1,"Ignored"
225569,-1,"Ignored"
225570,-1,"Ignored"
225571,-1,"Ignored"
225572,-1,"Ignored"
225573,-1,"Ignored"
225574,-1,"Ignored"
225575,-1,"Ignored"
225576,-1,"Ignored"
225577,-1,"Ignored"
225578,-1,"Ignored"
225579,-1,"Ignored"
225580,-1,"Ignored"
225581,-1,"Ignored"
225582,-1,"Ignored"
225583,-1,"Ignored"
225584,-1,"Ignored"
225585,-1,"Ignored"
225586,-1,"Ignored"
225587,-1,"Ignored"
225588,-1,"Ignored"
225589,-1,"Ignored"
225590,-1,"Ignored"
225591,-1,"Ignored"
225592,-1,"Ignored"
225593,-1,"Ignored"
225594,-1,"Ignored"
225595,-1,"Ignored"
225596,-1,"Ignored"
225597,-1,"Ignored"
225598,-1,"Ignored"
225599,-1,"Ignored"
225600,-1,"Ignored"
225601,-1,"Ignored"
225602,-1,"Ignored"
225603,-1,"Ignored"
225604,-1,"Ignored"
225605,-1,"Ignored"
225606,-1,"Ignored"
225607,-1,"Ignored"
225608,-1,"Ignored"
225609,-1,"Ignored"
225610,-1,"Ignored"
225611,-1,"Ignored"
225612,-1,"Ignored"
225613,-1,"Ignored"
225614,-1,"Ignored"
225615,-1,"Ignored"
225616,-1,"Ignored"
225617,-1,"Ignored"
225618,-1,"Ignored"
225619,-1,"Ignored"
225620,-1,"Ignored"
225621,-1,"Ignored"
225622,-1,"Ignored"
225623,-1,"Ignored"
225624,-1,"Ignored"
225625,-1,"Ignored"
225626,-1,"Ignored"
225627,-1,"Ignored"
225628,-1,"Ignored"
225629,-1,"Ignored"
225630,-1,"Ignored"
225631,-1,"Ignored"
225632,-1,"Ignored"
225633,-1,"Ignored"
225634,-1,"Ignored"
225635,-1,"Ignored"
225636,-1,"Ignored"
225637,-1,"Ignored"
225638,-1,"Ignored"
225639,-1,"Ignored"
225640,-1,"Ignored"
225641,-1,"Ignored"
225642,-1,"Ignored"
225643,-1,"Ignored"
225644,-1,"Ignored"
225645,-1,"Ignored"
225646,-1,"Ignored"
225647,-1,"Ignored"
225648,-1,"Ignored"
225649,-1,"Ignored"
225650,-1,"Ignored"
225651,-1,"Ignored"
225652,-1,"Ignored"
225653,-1,"Ignored"
225654,-1,"Ignored"
225655,-1,"Ignored"
225656,-1,"Ignored"
225657,-1,"Ignored"
225658,-1,"Ignored"
225659,-1,"Ignored"
225660,-1,"Ignored"
225661,-1,"Ignored"
225662,-1,"Ignored"
225663,-1,"Ignored"
225664,-1,"Ignored"
225665,-1,"Ignored"
225666,-1,"Ignored"
225667,-1,"Ignored"
225668,-1,"Ignored"
225669,-1,"Ignored"
225670,-1,"Ignored"
225671,-1,"Ignored"
225672,-1,"Ignored"
225673,-1,"Ignored"
225674,-1,"Ignored"
225675,-1,"Ignored"
225676,-1,"Ignored"
225677,-1,"Ignored"
225678,-1,"Ignored"
225679,-1,"Ignored"
225680,-1,"Ignored"
225681,-1,"Ignored"
225682,-1,"Ignored"
225683,-1,"Ignored"
225684,-1,"Ignored"
225685,-1,"Ignored"
225686,-1,"Ignored"
225687,-1,"Ignored"
225688,-1,"Ignored"
225689,-1,"Ignored"
225690,-1,"Ignored"
225691,-1,"Ignored"
225692,-1,"Ignored"
225693,-1,"Ignored"
225694,-1,"Ignored"
225695,-1,"Ignored"
225696,-1,"Ignored"
225697,-1,"Ignored"
225698,-1,"Ignored"
225699,-1,"Ignored"
225700,-1,"Ignored"
225701,-1,"Ignored"
225702,-1,"Ignored"
225703,-1,"Ignored"
225704,-1,"Ignored"
225705,-1,"Ignored"
225706,-1,"Ignored"
225707,-1,"Ignored"
225708,-1,"Ignored"
225709,-1,"Ignored"
225710,-1,"Ignored"
225711,-1,"Ignored"
225712,-1,"Ignored"
225713,-1,"Ignored"
225714,-1,"Ignored"
225715,-1,"Ignored"
225716,-1,"Ignored"
225717,-1,"Ignored"
225718,-1,"Ignored"
225719,-1,"Ignored"
225720,-1,"Ignored"
225721,-1,"Ignored"
225722,-1,"Ignored"
225723,-1,"Ignored"
225724,-1,"Ignored"
225725,-1,"Ignored"
225726,-1,"Ignored"
225727,-1,"Ignored"
225728,-1,"Ignored"
225729,-1,"Ignored"
225730,-1,"Ignored"
225731,-1,"Ignored"
225732,-1,"Ignored"
225733,-1,"Ignored"
225734,-1,"Ignored"
225735,-1,"Ignored"
225736,-1,"Ignored"
225737,-1,"Ignored"
225738,-1,"Ignored"
225739,-1,"Ignored"
225740,-1,"Ignored"
225741,-1,"Ignored"
225742,-1,"Ignored"
225743,-1,"Ignored"
225744,-1,"Ignored"
225745,-1,"Ignored"
225746,-1,"Ignored"
225747,-1,"Ignored"
225748,-1,"Ignored"
225749,-1,"Ignored"
225750,-1,"Ignored"
225751,-1,"Ignored"
225752,-1,"Ignored"
225753,-1,"Ignored"
225754,-1,"Ignored"
225755,-1,"Ignored"
225756,-1,"Ignored"
225757,-1,"Ignored"
225758,-1,"Ignored"
225759,-1,"Ignored"
225760,-1,"Ignored"
225761,-1,"Ignored"
225762,-1,"Ignored"
225763,-1,"Ignored"
225764,-1,"Ignored"
225765,-1,"Ignored"
225766,-1,"Ignored"
225767,-1,"Ignored"
225768,-1,"Ignored"
225769,-1,"Ignored"
225770,-1,"Ignored"
225771,-1,"Ignored"
225772,-1,"Ignored"
225773,-1,"Ignored"
225774,-1,"Ignored"
225775,-1,"Ignored"
225776,-1,"Ignored"
225777,-1,"Ignored"
225778,-1,"Ignored"
225779,-1,"Ignored"
225780,-1,"Ignored"
225781,-1,"Ignored"
225782,-1,"Ignored"
225783,-1,"Ignored"
225784,-1,"Ignored"
225785,-1,"Ignored"
225786,-1,"Ignored"
225787,-1,"Ignored"
225788,-1,"Ignored"
225789,-1,"Ignored"
225790,-1,"Ignored"
225791,-1,"Ignored"
225792,-1,"Ignored"
225793,-1,"Ignored"
225794,-1,"Ignored"
225795,-1,"Ignored"
225796,-1,"Ignored"
225797,-1,"Ignored"
225798,-1,"Ignored"
225799,-1,"Ignored"
225800,-1,"Ignored"
225801,-1,"Ignored"
225802,-1,"Ignored"
225803,-1,"Ignored"
225804,-1,"Ignored"
225805,-1,"Ignored"
225806,-1,"Ignored"
225807,-1,"Ignored"
225808,-1,"Ignored"
225809,-1,"Ignored"
225810,-1,"Ignored"
225811,-1,"Ignored"
225812,-1,"Ignored"
225813,-1,"Ignored"
225814,-1,"Ignored"
225815,-1,"Ignored"
225816,-1,"Ignored"
225817,-1,"Ignored"
225818,-1,"Ignored"
225819,-1,"Ignored"
225820,-1,"Ignored"
225821,-1,"Ignored"
225822,-1,"Ignored"
225823,-1,"Ignored"
225824,-1,"Ignored"
225825,-1,"Ignored"
225826,-1,"Ignored"
225827,-1,"Ignored"
225828,-1,"Ignored"
225829,-1,"Ignored"
225830,-1,"Ignored"
225831,-1,"Ignored"
225832,-1,"Ignored"
225833,-1,"Ignored"
225834,-1,"Ignored"
225835,-1,"Ignored"
225836,-1,"Ignored"
225837,-1,"Ignored"
225838,-1,"Ignored"
225839,-1,"Ignored"
225840,-1,"Ignored"
225841,-1,"Ignored"
225842,-1,"Ignored"
225843,-1,"Ignored"
225844,-1,"Ignored"
225845,-1,"Ignored"
225846,-1,"Ignored"
225847,-1,"Ignored"
225848,-1,"Ignored"
225849,-1,"Ignored"
225850,-1,"Ignored"
225851,-1,"Ignored"
225852,-1,"Ignored"
225853,-1,"Ignored"
225854,-1,"Ignored"
225855,-1,"Ignored"
